PlayerName,Region,FGM,FGA,FGAPerZone,PercentRankZone,FGPer,PerOverall,PerPosition
Collin Gillespie,NBA 3s,11,35,53.03%,92.12%,31.43%,54.31%,51.90%
Devonte Graham,Left Wing,6,10,2.69%,NR,60.00%,NR,NR
Devonte Graham,Above Break,68,184,49.46%,84.50%,36.96%,80.06%,77.78%
Devonte Graham,Right Wing,3,15,4.03%,NR,20.00%,NR,NR
Devonte Graham,Rim,33,88,23.66%,23.39%,37.50%,5.92%,8.77%
Devonte Graham,Short MR,6,32,8.60%,23.46%,18.75%,9.84%,12.96%
Devonte Graham,Long MR,15,43,11.56%,19.14%,34.88%,63.81%,67.46%
Devonte Graham,NBA 3s,53,155,41.67%,67.39%,34.19%,68.42%,65.22%
Lagerald Vick,Left Wing,11,28,9.30%,58.25%,39.29%,56.44%,52.43%
Lagerald Vick,Above Break,17,58,19.27%,14.25%,29.31%,46.12%,46.14%
Lagerald Vick,Right Wing,8,31,10.30%,53.61%,25.81%,22.57%,21.08%
Lagerald Vick,Rim,63,105,34.88%,45.20%,60.00%,68.70%,68.20%
Lagerald Vick,Short MR,20,46,15.28%,57.20%,43.48%,84.71%,88.00%
Lagerald Vick,Long MR,10,33,10.96%,21.69%,30.30%,42.54%,41.54%
Lagerald Vick,NBA 3s,18,70,23.26%,21.98%,25.71%,28.78%,25.93%
Udoka Azubuike,Left Wing,0,0,0,NR,NA,NR,NR
Udoka Azubuike,Above Break,0,0,0,NR,NA,NR,NR
Udoka Azubuike,Right Wing,0,0,0,NR,NA,NR,NR
Udoka Azubuike,Rim,128,179,75.21%,86.08%,71.51%,93.45%,88.28%
Udoka Azubuike,Short MR,25,55,23.11%,46.50%,45.45%,89.81%,88.54%
Udoka Azubuike,Long MR,0,4,0.016806723,NR,0.00%,NR,NR
Udoka Azubuike,NBA 3s,0,0,0,NR,NA,NR,NR
Sviatoslav Mykhailiuk,Left Wing,12,35,9.75%,62.14%,34.29%,42.08%,38.83%
Sviatoslav Mykhailiuk,Above Break,42,108,30.08%,46.14%,38.89%,87.61%,88.89%
Sviatoslav Mykhailiuk,Right Wing,19,56,15.60%,83.73%,33.93%,52.35%,48.80%
Sviatoslav Mykhailiuk,Rim,47,97,27.02%,23.80%,48.45%,29.06%,28.40%
Sviatoslav Mykhailiuk,Short MR,4,35,9.75%,20.00%,11.43%,2.11%,2.40%
Sviatoslav Mykhailiuk,Long MR,11,28,7.80%,4.41%,39.29%,79.76%,79.04%
Sviatoslav Mykhailiuk,NBA 3s,44,119,33.15%,51.85%,36.97%,79.84%,81.98%
Malik Newman,Left Wing,5,24,8.45%,48.54%,20.83%,10.40%,7.77%
Malik Newman,Above Break,23,87,30.63%,48.31%,26.44%,33.51%,34.30%
Malik Newman,Right Wing,13,39,13.73%,76.51%,33.33%,52.04%,48.19%
Malik Newman,Rim,40,83,29.23%,29.60%,48.19%,27.80%,27.00%
Malik Newman,Short MR,6,20,7.04%,4.40%,30.00%,37.61%,40.80%
Malik Newman,Long MR,12,31,10.92%,20.59%,38.71%,77.70%,77.21%
Malik Newman,NBA 3s,24,88,30.99%,46.42%,27.27%,36.28%,36.05%
Eric Anderson,Left Wing,0,0,0,NR,NA,NR,NR
Eric Anderson,Above Break,0,0,0,NR,NA,NR,NR
Eric Anderson,Right Wing,0,0,0,NR,NA,NR,NR
Eric Anderson,Rim,1,2,100.00%,NR,50.00%,NR,NR
Eric Anderson,Short MR,0,0,0,NR,NA,NR,NR
Eric Anderson,Long MR,0,0,0,NR,NA,NR,NR
Eric Anderson,NBA 3s,0,0,0,NR,NA,NR,NR
Noah Bramlage,Left Wing,0,0,0.00%,NR,NA,NR,NR
Noah Bramlage,Above Break,1,1,0.333333333,NR,100.00%,NR,NR
Noah Bramlage,Right Wing,0,0,0,NR,NA,NR,NR
Noah Bramlage,Rim,0,0,0,NR,NA,NR,NR
Noah Bramlage,Short MR,0,2,66.67%,NR,0.00%,NR,NR
Noah Bramlage,Long MR,0,0,0,NR,NA,NR,NR
Noah Bramlage,NBA 3s,1,1,33.33%,NR,100.00%,NR,NR
Jerome Desrosiers,Left Wing,0,1,8.33%,NR,0.00%,NR,NR
Jerome Desrosiers,Above Break,3,4,33.33%,NR,75.00%,NR,NR
Jerome Desrosiers,Right Wing,0,2,16.67%,NR,0.00%,NR,NR
Jerome Desrosiers,Rim,1,5,41.67%,NR,20.00%,NR,NR
Jerome Desrosiers,Short MR,0,0,0,NR,NA,NR,NR
Jerome Desrosiers,Long MR,0,0,0,NR,NA,NR,NR
Jerome Desrosiers,NBA 3s,2,5,41.67%,NR,40.00%,NR,NR
Charlie Bagin,Left Wing,0,1,1,NR,0.00%,NR,NR
Charlie Bagin,Above Break,0,0,0,NR,NA,NR,NR
Charlie Bagin,Right Wing,0,0,0,NR,NA,NR,NR
Charlie Bagin,Rim,0,0,0,NR,NA,NR,NR
Charlie Bagin,Short MR,0,0,0,NR,NA,NR,NR
Charlie Bagin,Long MR,0,0,0,NR,NA,NR,NR
Charlie Bagin,NBA 3s,0,0,0,NR,NA,NR,NR
Aaron Young,Left Wing,0,0,0.00%,NR,NA,NR,NR
Aaron Young,Above Break,3,7,87.50%,NR,42.86%,NR,NR
Aaron Young,Right Wing,0,1,12.50%,NR,0.00%,NR,NR
Aaron Young,Rim,0,0,0,NR,NA,NR,NR
Aaron Young,Short MR,0,0,0,NR,NA,NR,NR
Aaron Young,Long MR,0,0,0,NR,NA,NR,NR
Aaron Young,NBA 3s,3,8,100.00%,NR,37.50%,NR,NR
Will Gladson,Left Wing,0,0,0,NR,NA,NR,NR
Will Gladson,Above Break,0,0,0,NR,NA,NR,NR
Will Gladson,Right Wing,0,0,0,NR,NA,NR,NR
Will Gladson,Rim,0,0,0,NR,NA,NR,NR
Will Gladson,Short MR,1,2,100.00%,NR,50.00%,NR,NR
Will Gladson,Long MR,0,0,0,NR,NA,NR,NR
Will Gladson,NBA 3s,0,0,0,NR,NA,NR,NR
Jamaree Bouyea,Left Wing,0,0,0.00%,NR,NA,NR,NR
Jamaree Bouyea,Above Break,1,4,0.222222222,NR,25.00%,NR,NR
Jamaree Bouyea,Right Wing,0,2,0.111111111,NR,0.00%,NR,NR
Jamaree Bouyea,Rim,4,10,55.56%,NR,40.00%,NR,NR
Jamaree Bouyea,Short MR,1,2,11.11%,NR,50.00%,NR,NR
Jamaree Bouyea,Long MR,0,0,0,NR,NA,NR,NR
Jamaree Bouyea,NBA 3s,0,3,16.67%,NR,0.00%,NR,NR
Jordan Ratinho,Left Wing,0,2,3.23%,NR,0.00%,NR,NR
Jordan Ratinho,Above Break,11,29,46.77%,78.29%,37.93%,83.84%,81.40%
Jordan Ratinho,Right Wing,0,6,9.68%,NR,0.00%,NR,NR
Jordan Ratinho,Rim,9,20,32.26%,51.46%,45.00%,18.57%,28.65%
Jordan Ratinho,Short MR,0,5,8.06%,NR,0.00%,NR,NR
Jordan Ratinho,Long MR,0,0,0,NR,NA,NR,NR
Jordan Ratinho,NBA 3s,9,26,41.94%,67.66%,34.62%,70.77%,68.48%
Chase Foster,Left Wing,1,1,2.00%,NR,100.00%,NR,NR
Chase Foster,Above Break,2,15,30.00%,NR,13.33%,NR,NR
Chase Foster,Right Wing,2,7,14.00%,NR,28.57%,NR,NR
Chase Foster,Rim,4,18,36.00%,48.20%,22.22%,0.63%,0.40%
Chase Foster,Short MR,3,3,6.00%,NR,100.00%,NR,NR
Chase Foster,Long MR,2,6,12.00%,NR,33.33%,NR,NR
Chase Foster,NBA 3s,5,19,38.00%,66.17%,26.32%,32.14%,31.11%
Frankie Ferrari,Left Wing,0,0,0.00%,NR,NA,NR,NR
Frankie Ferrari,Above Break,7,22,36.07%,48.32%,31.82%,58.84%,54.78%
Frankie Ferrari,Right Wing,2,5,8.20%,NR,40.00%,NR,NR
Frankie Ferrari,Rim,3,12,19.67%,NR,25.00%,NR,NR
Frankie Ferrari,Short MR,4,9,14.75%,NR,44.44%,NR,NR
Frankie Ferrari,Long MR,3,13,21.31%,NR,23.08%,NR,NR
Frankie Ferrari,NBA 3s,6,20,32.79%,39.40%,30.00%,48.26%,44.57%
Remu Raitanen,Left Wing,0,2,10.00%,NR,0.00%,NR,NR
Remu Raitanen,Above Break,3,8,0.4,NR,37.50%,NR,NR
Remu Raitanen,Right Wing,1,3,0.15,NR,33.33%,NR,NR
Remu Raitanen,Rim,4,7,35.00%,NR,57.14%,NR,NR
Remu Raitanen,Short MR,0,0,0,NR,NA,NR,NR
Remu Raitanen,Long MR,0,0,0,NR,NA,NR,NR
Remu Raitanen,NBA 3s,4,13,65.00%,NR,30.77%,NR,NR
Erik Poulsen,Left Wing,0,0,0.00%,NR,NA,NR,NR
Erik Poulsen,Above Break,3,9,0.473684211,93.70%,33.33%,66.59%,69.29%
Erik Poulsen,Right Wing,1,3,0.157894737,NR,33.33%,NR,NR
Erik Poulsen,Rim,1,3,15.79%,NR,33.33%,NR,NR
Erik Poulsen,Short MR,0,3,15.79%,NR,0.00%,NR,NR
Erik Poulsen,Long MR,0,1,0.052631579,NR,0.00%,NR,NR
Erik Poulsen,NBA 3s,3,10,52.63%,95.83%,30.00%,48.26%,55.83%
Nate Renfro,Left Wing,0,0,0.00%,NR,NA,NR,NR
Nate Renfro,Above Break,1,4,0.25,NR,25.00%,NR,NR
Nate Renfro,Right Wing,0,4,0.25,NR,0.00%,NR,NR
Nate Renfro,Rim,3,7,43.75%,NR,42.86%,NR,NR
Nate Renfro,Short MR,0,1,0.0625,NR,0.00%,NR,NR
Nate Renfro,Long MR,0,0,0,NR,NA,NR,NR
Nate Renfro,NBA 3s,1,7,43.75%,NR,14.29%,NR,NR
Harrison Henderson,Left Wing,0,0,0,NR,NA,NR,NR
Harrison Henderson,Above Break,0,2,0.2,NR,0.00%,NR,NR
Harrison Henderson,Right Wing,0,0,0,NR,NA,NR,NR
Harrison Henderson,Rim,2,4,40.00%,NR,50.00%,NR,NR
Harrison Henderson,Short MR,0,1,10.00%,NR,0.00%,NR,NR
Harrison Henderson,Long MR,0,3,30.00%,NR,0.00%,NR,NR
Harrison Henderson,NBA 3s,0,1,10.00%,NR,0.00%,NR,NR
Jordan Usher,Left Wing,0,5,5.26%,NR,0.00%,NR,NR
Jordan Usher,Above Break,7,25,26.32%,33.82%,28.00%,40.19%,40.34%
Jordan Usher,Right Wing,4,11,11.58%,NR,36.36%,NR,NR
Jordan Usher,Rim,13,28,29.47%,30.20%,46.43%,21.97%,21.00%
Jordan Usher,Short MR,5,14,14.74%,NR,35.71%,NR,NR
Jordan Usher,Long MR,3,12,12.63%,NR,25.00%,NR,NR
Jordan Usher,NBA 3s,11,28,29.47%,41.73%,39.29%,87.35%,89.38%
Dererk Pardon,Left Wing,0,1,0.004926108,NR,0.00%,NR,NR
Dererk Pardon,Above Break,0,0,0,NR,NA,NR,NR
Dererk Pardon,Right Wing,0,0,0,NR,NA,NR,NR
Dererk Pardon,Rim,89,141,69.46%,78.39%,63.12%,78.48%,63.37%
Dererk Pardon,Short MR,12,45,22.17%,42.04%,26.67%,28.82%,17.20%
Dererk Pardon,Long MR,8,16,7.88%,4.90%,50.00%,97.43%,95.10%
Dererk Pardon,NBA 3s,0,1,0.004926108,NR,0.00%,NR,NR
Aaron Falzon,Left Wing,5,23,19.01%,93.10%,21.74%,12.38%,17.24%
Aaron Falzon,Above Break,19,52,42.98%,89.76%,36.54%,77.80%,81.89%
Aaron Falzon,Right Wing,5,15,12.40%,89.19%,33.33%,52.04%,64.86%
Aaron Falzon,Rim,7,17,14.05%,0.37%,41.18%,11.21%,5.86%
Aaron Falzon,Short MR,0,9,7.44%,NR,0.00%,NR,NR
Aaron Falzon,Long MR,0,5,4.13%,NR,0.00%,NR,NR
Aaron Falzon,NBA 3s,24,72,59.50%,98.33%,33.33%,66.63%,70.83%
Bryant McIntosh,Left Wing,1,8,2.73%,NR,12.50%,NR,NR
Bryant McIntosh,Above Break,26,75,25.60%,18.86%,34.67%,70.37%,67.44%
Bryant McIntosh,Right Wing,6,19,6.48%,19.83%,31.58%,42.95%,43.10%
Bryant McIntosh,Rim,13,26,8.87%,1.17%,50.00%,36.05%,50.88%
Bryant McIntosh,Short MR,27,71,24.23%,97.53%,38.03%,68.37%,69.75%
Bryant McIntosh,Long MR,31,94,32.08%,92.82%,32.98%,55.57%,59.81%
Bryant McIntosh,NBA 3s,28,84,28.67%,29.35%,33.33%,66.63%,63.32%
Jordan Ash,Left Wing,1,7,14.89%,NR,14.29%,NR,NR
Jordan Ash,Above Break,5,17,36.17%,64.98%,29.41%,47.84%,49.03%
Jordan Ash,Right Wing,4,8,17.02%,NR,50.00%,NR,NR
Jordan Ash,Rim,5,7,14.89%,NR,71.43%,NR,NR
Jordan Ash,Short MR,1,2,4.26%,NR,50.00%,NR,NR
Jordan Ash,Long MR,1,6,12.77%,NR,16.67%,NR,NR
Jordan Ash,NBA 3s,6,23,48.94%,86.67%,26.09%,30.57%,28.40%
Gavin Skelly,Left Wing,5,14,10.07%,NR,35.71%,NR,NR
Gavin Skelly,Above Break,10,30,21.58%,20.53%,33.33%,66.59%,69.32%
Gavin Skelly,Right Wing,5,10,7.19%,NR,50.00%,NR,NR
Gavin Skelly,Rim,20,48,34.53%,44.60%,41.67%,11.75%,11.80%
Gavin Skelly,Short MR,6,12,8.63%,NR,50.00%,NR,NR
Gavin Skelly,Long MR,8,25,17.99%,56.62%,32.00%,52.14%,52.21%
Gavin Skelly,NBA 3s,14,34,24.46%,26.17%,41.18%,91.04%,93.09%
Scottie Lindsey,Left Wing,9,24,6.54%,24.27%,37.50%,52.97%,50.49%
Scottie Lindsey,Above Break,37,136,37.06%,67.39%,27.21%,35.45%,36.23%
Scottie Lindsey,Right Wing,5,30,8.17%,25.90%,16.67%,5.33%,4.82%
Scottie Lindsey,Rim,36,78,21.25%,12.20%,46.15%,21.52%,20.60%
Scottie Lindsey,Short MR,7,44,11.99%,35.20%,15.91%,5.10%,6.00%
Scottie Lindsey,Long MR,21,55,14.99%,41.91%,38.18%,76.67%,76.47%
Scottie Lindsey,NBA 3s,43,151,41.14%,73.58%,28.48%,39.53%,39.75%
Barret Benson,Left Wing,0,0,0,NR,NA,NR,NR
Barret Benson,Above Break,0,1,0.032258065,NR,0.00%,NR,NR
Barret Benson,Right Wing,0,0,0,NR,NA,NR,NR
Barret Benson,Rim,8,15,48.39%,NR,53.33%,NR,NR
Barret Benson,Short MR,3,11,35.48%,NR,27.27%,NR,NR
Barret Benson,Long MR,1,4,12.90%,NR,25.00%,NR,NR
Barret Benson,NBA 3s,0,1,0.032258065,NR,0.00%,NR,NR
Isiah Brown,Left Wing,0,0,0.00%,NR,NA,NR,NR
Isiah Brown,Above Break,3,18,0.227848101,13.44%,16.67%,8.62%,6.46%
Isiah Brown,Right Wing,2,7,0.088607595,NR,28.57%,NR,NR
Isiah Brown,Rim,4,20,25.32%,27.78%,20.00%,0.45%,1.17%
Isiah Brown,Short MR,7,18,22.78%,93.21%,38.89%,71.88%,72.84%
Isiah Brown,Long MR,8,16,20.25%,69.38%,50.00%,97.43%,97.13%
Isiah Brown,NBA 3s,4,19,24.05%,16.85%,21.05%,15.01%,13.59%
Anthony Gaines,Left Wing,1,5,5.00%,NR,20.00%,NR,NR
Anthony Gaines,Above Break,2,14,14.00%,NR,14.29%,NR,NR
Anthony Gaines,Right Wing,0,9,9.00%,NR,0.00%,NR,NR
Anthony Gaines,Rim,16,46,46.00%,66.40%,34.78%,4.04%,4.00%
Anthony Gaines,Short MR,2,16,16.00%,60.00%,12.50%,3.87%,4.00%
Anthony Gaines,Long MR,3,10,10.00%,NR,30.00%,NR,NR
Anthony Gaines,NBA 3s,3,17,17.00%,9.38%,17.65%,9.85%,10.12%
Kellan Grady,Left Wing,5,6,9.38%,NR,83.33%,NR,NR
Kellan Grady,Above Break,3,15,23.44%,NR,20.00%,NR,NR
Kellan Grady,Right Wing,1,7,10.94%,NR,14.29%,NR,NR
Kellan Grady,Rim,15,20,31.25%,46.49%,75.00%,96.50%,99.12%
Kellan Grady,Short MR,5,9,14.06%,NR,55.56%,NR,NR
Kellan Grady,Long MR,4,7,10.94%,NR,57.14%,NR,NR
Kellan Grady,NBA 3s,9,16,25.00%,20.11%,56.25%,99.78%,99.73%
Malcolm Wynter,Left Wing,0,0,0.00%,NR,NA,NR,NR
Malcolm Wynter,Above Break,0,1,1,NR,0.00%,NR,NR
Malcolm Wynter,Right Wing,0,0,0,NR,NA,NR,NR
Malcolm Wynter,Rim,0,0,0,NR,NA,NR,NR
Malcolm Wynter,Short MR,0,0,0,NR,NA,NR,NR
Malcolm Wynter,Long MR,0,0,0,NR,NA,NR,NR
Malcolm Wynter,NBA 3s,0,1,100.00%,NR,0.00%,NR,NR
Carter Collins,Left Wing,0,0,0.00%,NR,NA,NR,NR
Carter Collins,Above Break,0,2,0.222222222,NR,0.00%,NR,NR
Carter Collins,Right Wing,0,1,0.111111111,NR,0.00%,NR,NR
Carter Collins,Rim,5,5,55.56%,NR,100.00%,NR,NR
Carter Collins,Short MR,0,1,11.11%,NR,0.00%,NR,NR
Carter Collins,Long MR,0,0,0,NR,NA,NR,NR
Carter Collins,NBA 3s,0,2,22.22%,NR,0.00%,NR,NR
Jon Axel Gudmundsson,Left Wing,0,1,2.27%,NR,0.00%,NR,NR
Jon Axel Gudmundsson,Above Break,5,18,40.91%,62.79%,27.78%,39.12%,37.98%
Jon Axel Gudmundsson,Right Wing,1,2,4.55%,NR,50.00%,NR,NR
Jon Axel Gudmundsson,Rim,14,19,43.18%,76.02%,73.68%,95.34%,98.25%
Jon Axel Gudmundsson,Short MR,2,4,9.09%,NR,50.00%,NR,NR
Jon Axel Gudmundsson,Long MR,0,0,0,NR,NA,NR,NR
Jon Axel Gudmundsson,NBA 3s,6,19,43.18%,71.47%,31.58%,55.54%,53.26%
Rusty Reigel,Left Wing,3,3,20.00%,NR,100.00%,NR,NR
Rusty Reigel,Above Break,3,5,33.33%,NR,60.00%,NR,NR
Rusty Reigel,Right Wing,0,0,0.00%,NR,NA,NR,NR
Rusty Reigel,Rim,4,5,33.33%,NR,80.00%,NR,NR
Rusty Reigel,Short MR,0,2,0.133333333,NR,0.00%,NR,NR
Rusty Reigel,Long MR,0,0,0,NR,NA,NR,NR
Rusty Reigel,NBA 3s,4,6,40.00%,NR,66.67%,NR,NR
Peyton Aldridge,Left Wing,4,8,10.00%,NR,50.00%,NR,NR
Peyton Aldridge,Above Break,3,16,20.00%,16.67%,18.75%,12.28%,13.04%
Peyton Aldridge,Right Wing,2,6,7.50%,NR,33.33%,NR,NR
Peyton Aldridge,Rim,19,23,28.75%,28.60%,82.61%,99.37%,99.60%
Peyton Aldridge,Short MR,4,16,20.00%,77.20%,25.00%,24.78%,28.80%
Peyton Aldridge,Long MR,2,11,13.75%,NR,18.18%,NR,NR
Peyton Aldridge,NBA 3s,7,24,30.00%,42.96%,29.17%,43.00%,44.20%
Oskar Michelsen,Left Wing,1,2,7.69%,NR,50.00%,NR,NR
Oskar Michelsen,Above Break,4,14,53.85%,96.85%,28.57%,43.32%,48.82%
Oskar Michelsen,Right Wing,0,1,3.85%,NR,0.00%,NR,NR
Oskar Michelsen,Rim,7,7,26.92%,NR,100.00%,NR,NR
Oskar Michelsen,Short MR,0,0,0,NR,NA,NR,NR
Oskar Michelsen,Long MR,1,2,7.69%,NR,50.00%,NR,NR
Oskar Michelsen,NBA 3s,2,12,46.15%,90.00%,16.67%,8.17%,15.00%
Dusan Kovacevic,Left Wing,0,0,0,NR,NA,NR,NR
Dusan Kovacevic,Above Break,0,2,0.285714286,NR,0.00%,NR,NR
Dusan Kovacevic,Right Wing,0,0,0,NR,NA,NR,NR
Dusan Kovacevic,Rim,2,3,42.86%,NR,66.67%,NR,NR
Dusan Kovacevic,Short MR,0,1,14.29%,NR,0.00%,NR,NR
Dusan Kovacevic,Long MR,1,1,0.142857143,NR,100.00%,NR,NR
Dusan Kovacevic,NBA 3s,0,1,0.142857143,NR,0.00%,NR,NR
KiShawn Pritchett,Left Wing,2,2,0.153846154,NR,100.00%,NR,NR
KiShawn Pritchett,Above Break,0,1,7.69%,NR,0.00%,NR,NR
KiShawn Pritchett,Right Wing,0,2,15.38%,NR,0.00%,NR,NR
KiShawn Pritchett,Rim,2,5,38.46%,NR,40.00%,NR,NR
KiShawn Pritchett,Short MR,0,2,0.153846154,NR,0.00%,NR,NR
KiShawn Pritchett,Long MR,0,1,7.69%,NR,0.00%,NR,NR
KiShawn Pritchett,NBA 3s,1,2,15.38%,NR,50.00%,NR,NR
Jordan Watkins,Left Wing,0,0,0,NR,NA,NR,NR
Jordan Watkins,Above Break,0,1,1,NR,0.00%,NR,NR
Jordan Watkins,Right Wing,0,0,0,NR,NA,NR,NR
Jordan Watkins,Rim,0,0,0,NR,NA,NR,NR
Jordan Watkins,Short MR,0,0,0,NR,NA,NR,NR
Jordan Watkins,Long MR,0,0,0,NR,NA,NR,NR
Jordan Watkins,NBA 3s,0,0,0,NR,NA,NR,NR
Rodney Hunter,Left Wing,0,1,0.2,NR,0.00%,NR,NR
Rodney Hunter,Above Break,0,0,0,NR,NA,NR,NR
Rodney Hunter,Right Wing,0,0,0,NR,NA,NR,NR
Rodney Hunter,Rim,1,1,20.00%,NR,100.00%,NR,NR
Rodney Hunter,Short MR,0,2,40.00%,NR,0.00%,NR,NR
Rodney Hunter,Long MR,1,1,20.00%,NR,100.00%,NR,NR
Rodney Hunter,NBA 3s,0,0,0,NR,NA,NR,NR
Dimencio Vaughn,Left Wing,0,1,6.67%,NR,0.00%,NR,NR
Dimencio Vaughn,Above Break,1,3,20.00%,NR,33.33%,NR,NR
Dimencio Vaughn,Right Wing,2,2,13.33%,NR,100.00%,NR,NR
Dimencio Vaughn,Rim,6,6,40.00%,NR,100.00%,NR,NR
Dimencio Vaughn,Short MR,0,3,20.00%,NR,0.00%,NR,NR
Dimencio Vaughn,Long MR,0,0,0,NR,NA,NR,NR
Dimencio Vaughn,NBA 3s,2,4,26.67%,NR,50.00%,NR,NR
Ross Cummings,Left Wing,0,0,0.00%,NR,NA,NR,NR
Ross Cummings,Above Break,0,1,0.333333333,NR,0.00%,NR,NR
Ross Cummings,Right Wing,0,1,0.333333333,NR,0.00%,NR,NR
Ross Cummings,Rim,0,0,0,NR,NA,NR,NR
Ross Cummings,Short MR,1,1,33.33%,NR,100.00%,NR,NR
Ross Cummings,Long MR,0,0,0,NR,NA,NR,NR
Ross Cummings,NBA 3s,0,2,66.67%,NR,0.00%,NR,NR
Ryan Johnson,Left Wing,0,0,0.00%,NR,NA,NR,NR
Ryan Johnson,Above Break,0,0,0,NR,NA,NR,NR
Ryan Johnson,Right Wing,1,1,0.2,NR,100.00%,NR,NR
Ryan Johnson,Rim,2,2,40.00%,NR,100.00%,NR,NR
Ryan Johnson,Short MR,0,0,0.00%,NR,NA,NR,NR
Ryan Johnson,Long MR,0,2,40.00%,NR,0.00%,NR,NR
Ryan Johnson,NBA 3s,0,0,0,NR,NA,NR,NR
Lamont Berzat,Left Wing,0,0,0,NR,NA,NR,NR
Lamont Berzat,Above Break,0,1,0.333333333,NR,0.00%,NR,NR
Lamont Berzat,Right Wing,0,0,0,NR,NA,NR,NR
Lamont Berzat,Rim,2,2,66.67%,NR,100.00%,NR,NR
Lamont Berzat,Short MR,0,0,0,NR,NA,NR,NR
Lamont Berzat,Long MR,0,0,0,NR,NA,NR,NR
Lamont Berzat,NBA 3s,0,0,0,NR,NA,NR,NR
Nathan Townsen Jr,Left Wing,0,0,0,NR,NA,NR,NR
Nathan Townsen Jr,Above Break,1,1,0.166666667,NR,100.00%,NR,NR
Nathan Townsen Jr,Right Wing,0,0,0,NR,NA,NR,NR
Nathan Townsen Jr,Rim,0,4,66.67%,NR,0.00%,NR,NR
Nathan Townsen Jr,Short MR,0,0,0.00%,NR,NA,NR,NR
Nathan Townsen Jr,Long MR,1,1,0.166666667,NR,100.00%,NR,NR
Nathan Townsen Jr,NBA 3s,1,1,0.166666667,NR,100.00%,NR,NR
Ervins Meznieks,Left Wing,0,1,0.25,NR,0.00%,NR,NR
Ervins Meznieks,Above Break,0,2,50.00%,NR,0.00%,NR,NR
Ervins Meznieks,Right Wing,0,0,0.00%,NR,NA,NR,NR
Ervins Meznieks,Rim,0,1,25.00%,NR,0.00%,NR,NR
Ervins Meznieks,Short MR,0,0,0,NR,NA,NR,NR
Ervins Meznieks,Long MR,0,0,0,NR,NA,NR,NR
Ervins Meznieks,NBA 3s,0,1,0.25,NR,0.00%,NR,NR
James Suber,Left Wing,0,0,0,NR,NA,NR,NR
James Suber,Above Break,0,0,0,NR,NA,NR,NR
James Suber,Right Wing,0,0,0,NR,NA,NR,NR
James Suber,Rim,0,1,100.00%,NR,0.00%,NR,NR
James Suber,Short MR,0,0,0,NR,NA,NR,NR
James Suber,Long MR,0,0,0,NR,NA,NR,NR
James Suber,NBA 3s,0,0,0,NR,NA,NR,NR
Isaiah Manderson,Left Wing,0,0,0.00%,NR,NA,NR,NR
Isaiah Manderson,Above Break,0,3,1.75%,NR,0.00%,NR,NR
Isaiah Manderson,Right Wing,0,1,0.58%,NR,0.00%,NR,NR
Isaiah Manderson,Rim,47,84,49.12%,36.26%,55.95%,54.80%,37.00%
Isaiah Manderson,Short MR,18,40,23.39%,48.41%,45.00%,88.75%,86.62%
Isaiah Manderson,Long MR,16,43,25.15%,81.37%,37.21%,72.38%,62.75%
Isaiah Manderson,NBA 3s,0,2,1.17%,NR,0.00%,NR,NR
Victor Enoh,Left Wing,0,0,0,NR,NA,NR,NR
Victor Enoh,Above Break,0,0,0,NR,NA,NR,NR
Victor Enoh,Right Wing,0,0,0,NR,NA,NR,NR
Victor Enoh,Rim,6,17,54.84%,48.35%,35.29%,4.57%,2.56%
Victor Enoh,Short MR,0,7,22.58%,NR,0.00%,NR,NR
Victor Enoh,Long MR,4,7,22.58%,NR,57.14%,NR,NR
Victor Enoh,NBA 3s,0,0,0,NR,NA,NR,NR
David Nickelberry,Left Wing,1,4,5.56%,NR,25.00%,NR,NR
David Nickelberry,Above Break,4,15,20.83%,44.09%,26.67%,34.27%,38.58%
David Nickelberry,Right Wing,1,8,11.11%,NR,12.50%,NR,NR
David Nickelberry,Rim,11,28,38.89%,22.71%,39.29%,8.61%,4.40%
David Nickelberry,Short MR,3,13,18.06%,NR,23.08%,NR,NR
David Nickelberry,Long MR,3,4,5.56%,NR,75.00%,NR,NR
David Nickelberry,NBA 3s,5,20,27.78%,57.50%,25.00%,27.44%,43.33%
Khalil Fuller,Left Wing,0,0,0,NR,NA,NR,NR
Khalil Fuller,Above Break,0,0,0,NR,NA,NR,NR
Khalil Fuller,Right Wing,0,0,0,NR,NA,NR,NR
Khalil Fuller,Rim,4,6,75.00%,NR,66.67%,NR,NR
Khalil Fuller,Short MR,0,1,0.125,NR,0.00%,NR,NR
Khalil Fuller,Long MR,1,1,12.50%,NR,100.00%,NR,NR
Khalil Fuller,NBA 3s,0,0,0,NR,NA,NR,NR
Jordan Jackson,Left Wing,0,0,0.00%,NR,NA,NR,NR
Jordan Jackson,Above Break,0,0,0,NR,NA,NR,NR
Jordan Jackson,Right Wing,0,1,1,NR,0.00%,NR,NR
Jordan Jackson,Rim,0,0,0,NR,NA,NR,NR
Jordan Jackson,Short MR,0,0,0,NR,NA,NR,NR
Jordan Jackson,Long MR,0,0,0,NR,NA,NR,NR
Jordan Jackson,NBA 3s,0,0,0,NR,NA,NR,NR
Ty Taylor,Left Wing,0,0,0.00%,NR,NA,NR,NR
Ty Taylor,Above Break,3,11,55.00%,NR,27.27%,NR,NR
Ty Taylor,Right Wing,1,1,5.00%,NR,100.00%,NR,NR
Ty Taylor,Rim,1,3,15.00%,NR,33.33%,NR,NR
